# Sensor: Rotor
# Record count: 405
# Storage mode: Memory
# Datetime of save: 2026-04-08T11:29:56
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
68.4	10639.8	10321.1	936.034	9.84418	6.12796	10.3964	20.6065	27.1928	3.3627	91.9194	6.09497	2.03166	351.25	17.7195	15	0	-15	0	0	0	0	0	0.000581461	0.000581461	0.000581461	99193.4
68.7	10639.9	10321.2	936.04	9.84418	6.12796	10.3964	20.6068	27.193	3.36275	91.9194	6.09497	2.03166	8.96915	17.7195	15	0	-15	0	0	0	0	0	0.0005748	0.0005748	0.0005748	99228.8
69	10640	10321.3	936.045	9.84417	6.12796	10.3964	20.607	27.1932	3.36278	91.9194	6.09498	2.03166	26.6887	17.7195	15	0	-15	0	0	0	0	0	0.000560994	0.000560994	0.000560994	99280.7
69.3	10640.1	10321.4	936.048	9.84418	6.12796	10.3964	20.6071	27.1932	3.3628	91.9194	6.09497	2.03166	44.4082	17.7195	15	0	-15	0	0	0	0	0	0.000542467	0.000542467	0.000542467	99310.3
69.6	10640.1	10321.4	936.048	9.84418	6.12796	10.3964	20.6072	27.1932	3.36281	91.9194	6.09497	2.03166	62.1277	17.7195	15	0	-15	0	0	0	0	0	0.000522566	0.000522566	0.000522566	99271.8
69.9	10640.1	10321.4	936.044	9.84418	6.12796	10.3965	20.6071	27.1931	3.36279	91.9194	6.09497	2.03166	79.8472	17.7195	15	0	-15	0	0	0	0	0	0.00050541	0.00050541	0.00050541	99154.9
70.2	10640	10321.3	936.038	9.84418	6.12796	10.3965	20.6069	27.1929	3.36277	91.9194	6.09497	2.03166	97.5667	17.7195	15	0	-15	0	0	0	0	0	0.000494821	0.000494821	0.000494821	99001.7
70.5	10639.9	10321.2	936.03	9.84418	6.12796	10.3965	20.6068	27.1927	3.36274	91.9194	6.09497	2.03166	115.286	17.7195	15	0	-15	0	0	0	0	0	0.00049331	0.00049331	0.00049331	98857.5
70.8	10639.8	10321.1	936.021	9.84417	6.12796	10.3966	20.6065	27.1925	3.36271	91.9194	6.09498	2.03166	133.006	17.7195	15	0	-15	0	0	0	0	0	0.000501456	0.000501456	0.000501456	98793.4
71.1	10639.7	10321	936.015	9.84417	6.12796	10.3966	20.6064	27.1923	3.36268	91.9193	6.09498	2.03166	150.725	17.7195	15	0	-15	0	0	0	0	0	0.000517355	0.000517355	0.000517355	98824.9
71.4	10639.7	10321	936.01	9.84416	6.12795	10.3966	20.6063	27.1922	3.36267	91.9193	6.09498	2.03166	168.445	17.7195	15	0	-15	0	0	0	0	0	0.000536668	0.000536668	0.000536668	98917.2
71.7	10639.7	10321	936.01	9.84416	6.12795	10.3967	20.6063	27.1922	3.36268	91.9192	6.09499	2.03166	186.164	17.7195	15	0	-15	0	0	0	0	0	0.000554853	0.000554853	0.000554853	99017.4
72	10639.7	10321.1	936.013	9.84415	6.12795	10.3967	20.6064	27.1922	3.3627	91.9192	6.09499	2.03166	203.884	17.7195	15	0	-15	0	0	0	0	0	0.000568084	0.000568084	0.000568084	99089.2
72.3	10639.8	10321.2	936.019	9.84415	6.12794	10.3967	20.6066	27.1924	3.36273	91.9191	6.09499	2.03166	221.603	17.7195	15	0	-15	0	0	0	0	0	0.000573911	0.000573911	0.000573911	99136.6
72.6	10640	10321.3	936.025	9.84414	6.12794	10.3967	20.6068	27.1926	3.36277	91.9191	6.09499	2.03166	239.323	17.7195	15	0	-15	0	0	0	0	0	0.000571902	0.000571902	0.000571902	99164.6
72.9	10640	10321.3	936.029	9.84414	6.12794	10.3967	20.607	27.1927	3.36279	91.9191	6.09499	2.03166	257.042	17.7195	15	0	-15	0	0	0	0	0	0.000563195	0.000563195	0.000563195	99217.6
73.2	10640.1	10321.4	936.032	9.84414	6.12794	10.3967	20.6071	27.1928	3.36281	91.9191	6.09499	2.03166	274.762	17.7195	15	0	-15	0	0	0	0	0	0.000549681	0.000549681	0.000549681	99276.1
73.5	10640.1	10321.4	936.032	9.84415	6.12794	10.3967	20.6072	27.1928	3.36282	91.9191	6.09499	2.03166	292.481	17.7195	15	0	-15	0	0	0	0	0	0.000533424	0.000533424	0.000533424	99295.5
73.8	10640.1	10321.4	936.031	9.84415	6.12794	10.3968	20.6071	27.1927	3.36281	91.9192	6.09499	2.03166	310.201	17.7195	15	0	-15	0	0	0	0	0	0.000517604	0.000517604	0.000517604	99240.1
74.1	10640.1	10321.4	936.027	9.84415	6.12794	10.3968	20.607	27.1926	3.3628	91.9192	6.09499	2.03166	327.92	17.7195	15	0	-15	0	0	0	0	0	0.000505699	0.000505699	0.000505699	99120.7
74.4	10640	10321.3	936.022	9.84415	6.12794	10.3968	20.6069	27.1925	3.36278	91.9192	6.09499	2.03166	345.639	17.7195	15	0	-15	0	0	0	0	0	0.000500369	0.000500369	0.000500369	98981.6
74.7	10639.9	10321.2	936.016	9.84415	6.12794	10.3968	20.6068	27.1923	3.36275	91.9191	6.09499	2.03166	3.35896	17.7195	15	0	-15	0	0	0	0	0	0.000503149	0.000503149	0.000503149	98875.3
75	10639.8	10321.2	936.01	9.84414	6.12794	10.3968	20.6066	27.1922	3.36273	91.9191	6.09499	2.03166	21.0784	17.7195	15	0	-15	0	0	0	0	0	0.000513606	0.000513606	0.000513606	98859.4
75.3	10639.8	10321.1	936.006	9.84414	6.12794	10.3969	20.6065	27.192	3.36272	91.9191	6.095	2.03167	38.7979	17.7195	15	0	-15	0	0	0	0	0	0.000528959	0.000528959	0.000528959	98917.3
75.6	10639.8	10321.1	936.005	9.84414	6.12794	10.3969	20.6065	27.192	3.36271	91.919	6.095	2.03167	56.5173	17.7194	15	0	-15	0	0	0	0	0	0.000545075	0.000545075	0.000545075	99003.6
75.9	10639.8	10321.1	936.006	9.84413	6.12793	10.3969	20.6066	27.192	3.36272	91.919	6.095	2.03167	74.2368	17.7194	15	0	-15	0	0	0	0	0	0.000558313	0.000558313	0.000558313	99071
76.2	10639.9	10321.2	936.01	9.84413	6.12793	10.3969	20.6067	27.1921	3.36275	91.919	6.095	2.03167	91.9562	17.7194	15	0	-15	0	0	0	0	0	0.00056608	0.00056608	0.00056608	99106.4
76.5	10640	10321.3	936.015	9.84413	6.12793	10.3969	20.6069	27.1923	3.36278	91.919	6.095	2.03167	109.676	17.7194	15	0	-15	0	0	0	0	0	0.000567217	0.000567217	0.000567217	99118.5
76.8	10640	10321.4	936.019	9.84413	6.12793	10.3969	20.607	27.1924	3.3628	91.919	6.09501	2.03167	127.395	17.7194	15	0	-15	0	0	0	0	0	0.000562286	0.000562286	0.000562286	99137.1
77.1	10640.1	10321.4	936.022	9.84413	6.12793	10.3969	20.6071	27.1925	3.36282	91.919	6.095	2.03167	145.115	17.7194	15	0	-15	0	0	0	0	0	0.000552752	0.000552752	0.000552752	99186.9
77.4	10640.1	10321.4	936.023	9.84413	6.12793	10.3969	20.6072	27.1925	3.36282	91.919	6.095	2.03167	162.834	17.7194	15	0	-15	0	0	0	0	0	0.000540181	0.000540181	0.000540181	99233.5
77.7	10640.1	10321.4	936.023	9.84413	6.12793	10.3969	20.6072	27.1925	3.36283	91.919	6.095	2.03167	180.553	17.7194	15	0	-15	0	0	0	0	0	0.000526614	0.000526614	0.000526614	99230
78	10640.1	10321.4	936.02	9.84413	6.12793	10.3969	20.6071	27.1924	3.36282	91.919	6.095	2.03167	198.273	17.7194	15	0	-15	0	0	0	0	0	0.000514786	0.000514786	0.000514786	99156.1
78.3	10640	10321.4	936.017	9.84413	6.12793	10.3969	20.607	27.1924	3.3628	91.919	6.095	2.03167	215.992	17.7194	15	0	-15	0	0	0	0	0	0.000507425	0.000507425	0.000507425	99043
78.6	10640	10321.3	936.013	9.84413	6.12793	10.397	20.6069	27.1922	3.36278	91.919	6.095	2.03167	233.712	17.7194	15	0	-15	0	0	0	0	0	0.000506416	0.000506416	0.000506416	98929.9
78.9	10639.9	10321.3	936.008	9.84413	6.12793	10.397	20.6068	27.1921	3.36276	91.919	6.095	2.03167	251.431	17.7194	15	0	-15	0	0	0	0	0	0.000512323	0.000512323	0.000512323	98879.8
79.2	10639.9	10321.2	936.004	9.84413	6.12793	10.397	20.6067	27.192	3.36274	91.919	6.095	2.03167	269.151	17.7194	15	0	-15	0	0	0	0	0	0.000523846	0.000523846	0.000523846	98912.4
79.5	10639.8	10321.2	936.002	9.84412	6.12793	10.397	20.6066	27.1919	3.36274	91.9189	6.09501	2.03167	286.87	17.7194	15	0	-15	0	0	0	0	0	0.000537681	0.000537681	0.000537681	98993.9
79.8	10639.8	10321.2	936.002	9.84412	6.12793	10.397	20.6066	27.1919	3.36274	91.9189	6.09501	2.03167	304.589	17.7194	15	0	-15	0	0	0	0	0	0.000550373	0.000550373	0.000550373	99072.5
80.1	10639.9	10321.2	936.004	9.84412	6.12792	10.397	20.6067	27.192	3.36275	91.9189	6.09501	2.03167	322.309	17.7194	15	0	-15	0	0	0	0	0	0.000559202	0.000559202	0.000559202	99113.5
80.4	10639.9	10321.3	936.008	9.84412	6.12792	10.397	20.6068	27.1921	3.36278	91.9189	6.09501	2.03167	340.028	17.7194	15	0	-15	0	0	0	0	0	0.00056263	0.00056263	0.00056263	99126.3
80.7	10640	10321.4	936.012	9.84411	6.12792	10.397	20.607	27.1922	3.3628	91.9188	6.09501	2.03167	357.748	17.7194	15	0	-15	0	0	0	0	0	0.000560627	0.000560627	0.000560627	99122
81	10640.1	10321.4	936.015	9.84412	6.12792	10.397	20.6071	27.1923	3.36281	91.9189	6.09501	2.03167	15.4671	17.7194	15	0	-15	0	0	0	0	0	0.000554254	0.000554254	0.000554254	99148.9
81.3	10640.1	10321.4	936.017	9.84412	6.12792	10.397	20.6071	27.1923	3.36282	91.9189	6.09501	2.03167	33.1865	17.7194	15	0	-15	0	0	0	0	0	0.000544909	0.000544909	0.000544909	99196.6
81.6	10640.1	10321.5	936.017	9.84412	6.12792	10.397	20.6072	27.1923	3.36283	91.9189	6.09501	2.03167	50.9059	17.7194	15	0	-15	0	0	0	0	0	0.00053374	0.00053374	0.00053374	99224.2
81.9	10640.1	10321.4	936.016	9.84412	6.12793	10.397	20.6071	27.1923	3.36282	91.9189	6.09501	2.03167	68.6253	17.7194	15	0	-15	0	0	0	0	0	0.000522793	0.000522793	0.000522793	99191.2
82.2	10640.1	10321.4	936.014	9.84412	6.12793	10.397	20.6071	27.1923	3.36281	91.9189	6.09501	2.03167	86.3447	17.7194	15	0	-15	0	0	0	0	0	0.000514477	0.000514477	0.000514477	99099.8
82.5	10640	10321.4	936.011	9.84412	6.12793	10.397	20.607	27.1922	3.3628	91.9189	6.09501	2.03167	104.064	17.7194	15	0	-15	0	0	0	0	0	0.00051071	0.00051071	0.00051071	98988.7
82.8	10640	10321.3	936.008	9.84412	6.12793	10.3971	20.6069	27.1921	3.36279	91.9189	6.09501	2.03167	121.784	17.7194	15	0	-15	0	0	0	0	0	0.000512756	0.000512756	0.000512756	98901.7
83.1	10639.9	10321.3	936.004	9.84412	6.12793	10.3971	20.6068	27.192	3.36277	91.9189	6.09501	2.03167	139.503	17.7194	15	0	-15	0	0	0	0	0	0.000520438	0.000520438	0.000520438	98896.3
83.4	10639.9	10321.2	936.001	9.84412	6.12792	10.3971	20.6067	27.1919	3.36276	91.9189	6.09501	2.03167	157.222	17.7194	15	0	-15	0	0	0	0	0	0.000531701	0.000531701	0.000531701	98957.2
83.7	10639.9	10321.2	936	9.84411	6.12792	10.3971	20.6067	27.1919	3.36276	91.9188	6.09501	2.03167	174.942	17.7194	15	0	-15	0	0	0	0	0	0.000543283	0.000543283	0.000543283	99039.7
84	10639.9	10321.3	936.001	9.84411	6.12792	10.3971	20.6067	27.1919	3.36276	91.9188	6.09501	2.03167	192.661	17.7194	15	0	-15	0	0	0	0	0	0.000552485	0.000552485	0.000552485	99096.3
84.3	10639.9	10321.3	936.004	9.84411	6.12792	10.3971	20.6068	27.192	3.36278	91.9188	6.09502	2.03167	210.381	17.7194	15	0	-15	0	0	0	0	0	0.000557555	0.000557555	0.000557555	99114.4
84.6	10640	10321.4	936.008	9.84411	6.12792	10.3971	20.607	27.1921	3.3628	91.9188	6.09502	2.03167	228.1	17.7194	15	0	-15	0	0	0	0	0	0.000557844	0.000557844	0.000557844	99108.1
84.9	10640.1	10321.4	936.011	9.84411	6.12792	10.3971	20.607	27.1922	3.36281	91.9188	6.09502	2.03167	245.819	17.7194	15	0	-15	0	0	0	0	0	0.000554041	0.000554041	0.000554041	99107.9
85.2	10640.1	10321.4	936.012	9.84411	6.12792	10.3971	20.6071	27.1922	3.36282	91.9188	6.09502	2.03167	263.539	17.7194	15	0	-15	0	0	0	0	0	0.000547369	0.000547369	0.000547369	99146.6
85.5	10640.1	10321.5	936.013	9.84411	6.12792	10.3971	20.6071	27.1922	3.36283	91.9188	6.09501	2.03167	281.258	17.7194	15	0	-15	0	0	0	0	0	0.000538821	0.000538821	0.000538821	99194.6
85.8	10640.1	10321.5	936.013	9.84411	6.12792	10.3971	20.6071	27.1922	3.36283	91.9188	6.09501	2.03167	298.978	17.7194	15	0	-15	0	0	0	0	0	0.000529526	0.000529526	0.000529526	99205.7
86.1	10640.1	10321.4	936.012	9.84411	6.12792	10.3971	20.6071	27.1922	3.36282	91.9188	6.09501	2.03167	316.697	17.7194	15	0	-15	0	0	0	0	0	0.000521252	0.000521252	0.000521252	99153
86.4	10640.1	10321.4	936.01	9.84411	6.12792	10.3971	20.607	27.1921	3.36281	91.9188	6.09501	2.03167	334.416	17.7194	15	0	-15	0	0	0	0	0	0.000515966	0.000515966	0.000515966	99059.5
86.7	10640	10321.4	936.007	9.84411	6.12792	10.3971	20.607	27.1921	3.3628	91.9188	6.09501	2.03167	352.136	17.7194	15	0	-15	0	0	0	0	0	0.000515133	0.000515133	0.000515133	98960.9
87	10640	10321.3	936.004	9.84411	6.12792	10.3971	20.6069	27.192	3.36278	91.9188	6.09501	2.03167	9.85516	17.7194	15	0	-15	0	0	0	0	0	0.000519331	0.000519331	0.000519331	98914.1
87.3	10639.9	10321.3	936.001	9.84411	6.12792	10.3971	20.6068	27.1919	3.36277	91.9188	6.09501	2.03167	27.5746	17.7194	15	0	-15	0	0	0	0	0	0.000527723	0.000527723	0.000527723	98944.1
87.6	10639.9	10321.3	935.999	9.84411	6.12792	10.3971	20.6068	27.1918	3.36277	91.9188	6.09502	2.03167	45.294	17.7194	15	0	-15	0	0	0	0	0	0.000537769	0.000537769	0.000537769	99018.7
87.9	10639.9	10321.3	936	9.84411	6.12792	10.3971	20.6068	27.1918	3.36277	91.9188	6.09502	2.03167	63.0134	17.7194	15	0	-15	0	0	0	0	0	0.000546748	0.000546748	0.000546748	99086.6
88.2	10639.9	10321.3	936.001	9.84411	6.12792	10.3971	20.6068	27.1919	3.36278	91.9188	6.09502	2.03167	80.7328	17.7194	15	0	-15	0	0	0	0	0	0.000552686	0.000552686	0.000552686	99113.3
88.5	10640	10321.3	936.004	9.8441	6.12792	10.3971	20.6069	27.192	3.36279	91.9188	6.09502	2.03167	98.4522	17.7194	15	0	-15	0	0	0	0	0	0.00055464	0.00055464	0.00055464	99109
88.8	10640	10321.4	936.008	9.8441	6.12792	10.3971	20.607	27.1921	3.36281	91.9188	6.09502	2.03167	116.172	17.7194	15	0	-15	0	0	0	0	0	0.000552816	0.000552816	0.000552816	99089
89.1	10640.1	10321.4	936.009	9.84411	6.12792	10.3971	20.6071	27.1921	3.36282	91.9188	6.09502	2.03167	133.891	17.7194	15	0	-15	0	0	0	0	0	0.000548235	0.000548235	0.000548235	99103.5
89.4	10640.1	10321.4	936.01	9.84411	6.12792	10.3971	20.6071	27.1921	3.36283	91.9188	6.09502	2.03167	151.61	17.7194	15	0	-15	0	0	0	0	0	0.000541927	0.000541927	0.000541927	99149.2
89.7	10640.1	10321.5	936.01	9.84411	6.12792	10.3971	20.6071	27.1921	3.36283	91.9188	6.09502	2.03167	169.33	17.7194	15	0	-15	0	0	0	0	0	0.000534404	0.000534404	0.000534404	99187.8
90	10640.1	10321.4	936.01	9.84411	6.12792	10.3971	20.6071	27.1921	3.36282	91.9188	6.09502	2.03167	187.049	17.7194	15	0	-15	0	0	0	0	0	0.00052691	0.00052691	0.00052691	99175.4
90.3	10640.1	10321.4	936.008	9.84411	6.12792	10.3971	20.6071	27.1921	3.36282	91.9188	6.09502	2.03167	204.768	17.7194	15	0	-15	0	0	0	0	0	0.000521057	0.000521057	0.000521057	99106.1
90.6	10640	10321.4	936.007	9.84411	6.12792	10.3971	20.607	27.1921	3.36281	91.9188	6.09502	2.03167	222.488	17.7194	15	0	-15	0	0	0	0	0	0.000518278	0.000518278	0.000518278	99014.7
90.9	10640	10321.4	936.005	9.84411	6.12792	10.3971	20.607	27.192	3.3628	91.9188	6.09502	2.03167	240.207	17.7194	15	0	-15	0	0	0	0	0	0.000519661	0.000519661	0.000519661	98938
91.2	10640	10321.3	936.002	9.84411	6.12792	10.3972	20.6069	27.1919	3.36279	91.9188	6.09502	2.03167	257.927	17.7194	15	0	-15	0	0	0	0	0	0.000525233	0.000525233	0.000525233	98934.5
91.5	10639.9	10321.3	936	9.84411	6.12792	10.3972	20.6068	27.1919	3.36278	91.9188	6.09502	2.03167	275.646	17.7194	15	0	-15	0	0	0	0	0	0.000533516	0.000533516	0.000533516	98992.1
91.8	10639.9	10321.3	935.999	9.84411	6.12792	10.3972	20.6068	27.1918	3.36278	91.9188	6.09502	2.03167	293.365	17.7194	15	0	-15	0	0	0	0	0	0.000541855	0.000541855	0.000541855	99067.6
92.1	10640	10321.3	936	9.8441	6.12792	10.3972	20.6068	27.1919	3.36278	91.9187	6.09502	2.03167	311.085	17.7194	15	0	-15	0	0	0	0	0	0.00054821	0.00054821	0.00054821	99113.2
92.4	10640	10321.3	936.002	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	328.804	17.7194	15	0	-15	0	0	0	0	0	0.00055141	0.00055141	0.00055141	99116.1
92.7	10640	10321.4	936.005	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	346.524	17.7194	15	0	-15	0	0	0	0	0	0.000551123	0.000551123	0.000551123	99094.2
93	10640.1	10321.4	936.007	9.8441	6.12792	10.3972	20.6071	27.1921	3.36282	91.9187	6.09502	2.03167	4.24302	17.7194	15	0	-15	0	0	0	0	0	0.000548132	0.000548132	0.000548132	99077.6
93.3	10640.1	10321.4	936.008	9.8441	6.12792	10.3972	20.6071	27.1921	3.36282	91.9187	6.09502	2.03167	21.9624	17.7194	15	0	-15	0	0	0	0	0	0.000543486	0.000543486	0.000543486	99106.2
93.6	10640.1	10321.5	936.009	9.8441	6.12792	10.3972	20.6071	27.1921	3.36283	91.9187	6.09502	2.03167	39.6818	17.7194	15	0	-15	0	0	0	0	0	0.000537795	0.000537795	0.000537795	99154.7
93.9	10640.1	10321.5	936.009	9.84411	6.12792	10.3972	20.6071	27.1921	3.36283	91.9188	6.09502	2.03167	57.4012	17.7194	15	0	-15	0	0	0	0	0	0.000531536	0.000531536	0.000531536	99178
94.2	10640.1	10321.4	936.008	9.84411	6.12792	10.3972	20.6071	27.1921	3.36282	91.9188	6.09502	2.03167	75.1206	17.7194	15	0	-15	0	0	0	0	0	0.000525783	0.000525783	0.000525783	99143.5
94.5	10640.1	10321.4	936.007	9.84411	6.12792	10.3972	20.607	27.192	3.36281	91.9188	6.09502	2.03167	92.84	17.7194	15	0	-15	0	0	0	0	0	0.00052196	0.00052196	0.00052196	99067.1
94.8	10640	10321.4	936.005	9.84411	6.12792	10.3972	20.607	27.192	3.36281	91.9188	6.09502	2.03167	110.559	17.7194	15	0	-15	0	0	0	0	0	0.000521231	0.000521231	0.000521231	98981.6
95.1	10640	10321.4	936.003	9.84411	6.12792	10.3972	20.6069	27.1919	3.3628	91.9188	6.09502	2.03167	128.279	17.7194	15	0	-15	0	0	0	0	0	0.000524194	0.000524194	0.000524194	98938.3
95.4	10640	10321.3	936.001	9.84411	6.12792	10.3972	20.6069	27.1919	3.36279	91.9188	6.09502	2.03167	145.998	17.7194	15	0	-15	0	0	0	0	0	0.000530369	0.000530369	0.000530369	98967.5
95.7	10640	10321.3	936	9.8441	6.12792	10.3972	20.6068	27.1918	3.36278	91.9188	6.09502	2.03167	163.718	17.7194	15	0	-15	0	0	0	0	0	0.000537787	0.000537787	0.000537787	99038.9
96	10640	10321.3	936	9.8441	6.12792	10.3972	20.6069	27.1918	3.36278	91.9187	6.09502	2.03167	181.437	17.7194	15	0	-15	0	0	0	0	0	0.000544217	0.000544217	0.000544217	99102
96.3	10640	10321.3	936.001	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	199.156	17.7194	15	0	-15	0	0	0	0	0	0.000548193	0.000548193	0.000548193	99120.9
96.6	10640	10321.4	936.003	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	216.876	17.7194	15	0	-15	0	0	0	0	0	0.000549168	0.000549168	0.000549168	99105.6
96.9	10640.1	10321.4	936.006	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	234.595	17.7194	15	0	-15	0	0	0	0	0	0.000547491	0.000547491	0.000547491	99074.1
97.2	10640.1	10321.4	936.007	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	252.314	17.7194	15	0	-15	0	0	0	0	0	0.000544151	0.000544151	0.000544151	99076.8
97.5	10640.1	10321.4	936.007	9.8441	6.12792	10.3972	20.6071	27.1921	3.36282	91.9187	6.09502	2.03167	270.034	17.7194	15	0	-15	0	0	0	0	0	0.000539945	0.000539945	0.000539945	99118.5
97.8	10640.1	10321.4	936.007	9.8441	6.12792	10.3972	20.6071	27.1921	3.36282	91.9187	6.09502	2.03167	287.753	17.7194	15	0	-15	0	0	0	0	0	0.000534975	0.000534975	0.000534975	99163.3
98.1	10640.1	10321.4	936.007	9.8441	6.12792	10.3972	20.6071	27.1921	3.36282	91.9187	6.09502	2.03167	305.473	17.7194	15	0	-15	0	0	0	0	0	0.000529883	0.000529883	0.000529883	99165.3
98.4	10640.1	10321.4	936.006	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9188	6.09502	2.03167	323.192	17.7194	15	0	-15	0	0	0	0	0	0.000525706	0.000525706	0.000525706	99111.2
98.7	10640	10321.4	936.005	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9188	6.09502	2.03167	340.911	17.7194	15	0	-15	0	0	0	0	0	0.000523558	0.000523558	0.000523558	99032.8
99	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.3628	91.9188	6.09502	2.03167	358.631	17.7194	15	0	-15	0	0	0	0	0	0.000524404	0.000524404	0.000524404	98961.7
99.3	10640	10321.4	936.001	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9188	6.09502	2.03167	16.3502	17.7194	15	0	-15	0	0	0	0	0	0.000528422	0.000528422	0.000528422	98956.9
99.6	10640	10321.3	936	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	34.0695	17.7194	15	0	-15	0	0	0	0	0	0.000534584	0.000534584	0.000534584	99010.6
99.9	10640	10321.3	935.999	9.8441	6.12792	10.3972	20.6069	27.1918	3.36279	91.9187	6.09502	2.03167	51.7889	17.7194	15	0	-15	0	0	0	0	0	0.000540674	0.000540674	0.000540674	99081.6
100.2	10640	10321.3	936	9.8441	6.12791	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	69.5083	17.7194	15	0	-15	0	0	0	0	0	0.000545094	0.000545094	0.000545094	99121
100.5	10640	10321.4	936.002	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	87.2277	17.7194	15	0	-15	0	0	0	0	0	0.000547054	0.000547054	0.000547054	99115
100.8	10640	10321.4	936.004	9.8441	6.12791	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	104.947	17.7194	15	0	-15	0	0	0	0	0	0.00054643	0.00054643	0.00054643	99083.8
101.1	10640.1	10321.4	936.006	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	122.666	17.7194	15	0	-15	0	0	0	0	0	0.000544049	0.000544049	0.000544049	99056.1
101.4	10640.1	10321.4	936.007	9.8441	6.12791	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	140.386	17.7194	15	0	-15	0	0	0	0	0	0.000540847	0.000540847	0.000540847	99077.6
101.7	10640.1	10321.4	936.007	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	158.105	17.7194	15	0	-15	0	0	0	0	0	0.000537185	0.000537185	0.000537185	99127
102	10640.1	10321.4	936.006	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	175.825	17.7194	15	0	-15	0	0	0	0	0	0.000533063	0.000533063	0.000533063	99160.2
102.3	10640.1	10321.4	936.006	9.8441	6.12792	10.3972	20.6071	27.192	3.36282	91.9187	6.09502	2.03167	193.544	17.7194	15	0	-15	0	0	0	0	0	0.000529081	0.000529081	0.000529081	99140.7
102.6	10640.1	10321.4	936.005	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	211.263	17.7194	15	0	-15	0	0	0	0	0	0.000526267	0.000526267	0.000526267	99077.3
102.9	10640	10321.4	936.004	9.8441	6.12792	10.3972	20.607	27.192	3.36281	91.9187	6.09502	2.03167	228.983	17.7194	15	0	-15	0	0	0	0	0	0.000525549	0.000525549	0.000525549	99001.1
103.2	10640	10321.4	936.003	9.8441	6.12792	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	246.702	17.7194	15	0	-15	0	0	0	0	0	0.000527575	0.000527575	0.000527575	98958.2
103.5	10640	10321.4	936.001	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	264.422	17.7194	15	0	-15	0	0	0	0	0	0.000532137	0.000532137	0.000532137	98984.8
103.8	10640	10321.3	936	9.8441	6.12792	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	282.141	17.7194	15	0	-15	0	0	0	0	0	0.000537691	0.000537691	0.000537691	99052.6
104.1	10640	10321.3	936	9.8441	6.12791	10.3972	20.6069	27.1919	3.36279	91.9187	6.09502	2.03167	299.86	17.7194	15	0	-15	0	0	0	0	0	0.000542358	0.000542358	0.000542358	99112.3
104.4	10640	10321.4	936.001	9.8441	6.12791	10.3972	20.6069	27.1919	3.3628	91.9187	6.09502	2.03167	317.58	17.7194	15	0	-15	0	0	0	0	0	0.000544996	0.000544996	0.000544996	99126.3
104.7	10640	10321.4	936.003	9.8441	6.12791	10.3972	20.607	27.1919	3.3628	91.9187	6.09502	2.03167	335.299	17.7194	15	0	-15	0	0	0	0	0	0.000545318	0.000545318	0.000545318	99103.1
