Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	770.396 [0s]	6.87549 [0s]	8.01754 [0.3s]	0 [0s]	0 [0s]	82.8846 [1.8s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	12.3759 [0s]	6.32 [0s]	0 [0s]	-8 [0.3s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-638362 [2.4s]
Max	3563.94 [259.2s]	4949.92 [259.2s]	814.751 [259.2s]	6.87549 [0s]	10.1488 [0s]	0 [0s]	45.5834 [259.2s]	126.307 [0s]	5.68546 [259.2s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.747 [297s]	12.3759 [0s]	8 [0.3s]	0 [0s]	-6.32 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	296420 [6.9s]
Mean	3544.15	4922.43	812.568	6.87549	8.01966	0	45.3303	83.1904	5.65389	64.1403	8.72665	2.90888	178.502	12.3759	7.99833	0	-7.99833	0	0	0	0	0	0	0	0	-151577
Standard deviation	112.621	156.418	2.03476	nan	0.067295	0	1.44044	1.37183	0.179661	nan	1.89781e-06	nan	104.226	nan	0.0530468	0	0.0530468	0	0	0	0	0	0	0	0	256401
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
141.9	3540.82	4917.8	811.685	6.87549	8.01754	0	45.2877	83.0528	5.64858	64.1403	8.72665	2.90888	81.4163	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-483758
142.2	3551.3	4932.36	813.076	6.87549	8.01754	0	45.4217	83.1951	5.6653	64.1403	8.72665	2.90888	93.7922	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-503442
142.5	3560.04	4944.51	814.232	6.87549	8.01754	0	45.5336	83.3134	5.67925	64.1403	8.72665	2.90888	106.168	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-383270
142.8	3563.87	4949.83	814.742	6.87549	8.01754	0	45.5826	83.3656	5.68536	64.1403	8.72665	2.90888	118.544	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-174229
143.1	3561.57	4946.63	814.445	6.87549	8.01754	0	45.5531	83.3352	5.68169	64.1403	8.72665	2.90888	130.92	12.3759	8	0	-8	0	0	0	0	0	0	0	0	43222.6
143.4	3553.88	4935.95	813.438	6.87549	8.01754	0	45.4548	83.2322	5.66942	64.1403	8.72665	2.90888	143.296	12.3759	8	0	-8	0	0	0	0	0	0	0	0	185962
143.7	3543.47	4921.49	812.062	6.87549	8.01754	0	45.3217	83.0914	5.65282	64.1403	8.72665	2.90888	155.672	12.3759	8	0	-8	0	0	0	0	0	0	0	0	195622
144	3534.54	4909.08	810.869	6.87549	8.01754	0	45.2074	82.9693	5.63856	64.1403	8.72665	2.90888	168.047	12.3759	8	0	-8	0	0	0	0	0	0	0	0	61615
144.3	3531.13	4904.35	810.406	6.87549	8.01754	0	45.1638	82.9219	5.63312	64.1403	8.72665	2.90888	180.423	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-164362
144.6	3534.82	4909.47	810.891	6.87549	8.01754	0	45.211	82.9715	5.63901	64.1403	8.72665	2.90888	192.799	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-384981
144.9	3543.91	4922.1	812.097	6.87549	8.01754	0	45.3272	83.0949	5.65351	64.1403	8.72665	2.90888	205.175	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-505374
145.2	3554.31	4936.54	813.475	6.87549	8.01754	0	45.4602	83.2359	5.6701	64.1403	8.72665	2.90888	217.551	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-479844
145.5	3561.82	4946.97	814.468	6.87549	8.01754	0	45.5563	83.3375	5.68208	64.1403	8.72665	2.90888	229.927	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-325337
145.8	3563.84	4949.77	814.739	6.87549	8.01754	0	45.5821	83.3652	5.6853	64.1403	8.72665	2.90888	242.303	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-104640
146.1	3559.73	4944.07	814.205	6.87549	8.01754	0	45.5296	83.3106	5.67875	64.1403	8.72665	2.90888	254.679	12.3759	8	0	-8	0	0	0	0	0	0	0	0	98327.3
146.4	3550.84	4931.73	813.038	6.87549	8.01754	0	45.4159	83.1912	5.66457	64.1403	8.72665	2.90888	267.055	12.3759	8	0	-8	0	0	0	0	0	0	0	0	204949
146.7	3540.41	4917.24	811.653	6.87549	8.01754	0	45.2825	83.0495	5.64793	64.1403	8.72665	2.90888	279.43	12.3759	8	0	-8	0	0	0	0	0	0	0	0	169254
147	3532.8	4906.67	810.634	6.87549	8.01754	0	45.1851	82.9452	5.63578	64.1403	8.72665	2.90888	291.806	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-966.922
147.3	3531.53	4904.9	810.456	6.87549	8.01754	0	45.1689	82.927	5.63376	64.1403	8.72665	2.90888	304.182	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-236658
147.6	3537.19	4912.76	811.204	6.87549	8.01754	0	45.2413	83.0035	5.64279	64.1403	8.72665	2.90888	316.558	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-435396
147.9	3547.16	4926.61	812.527	6.87549	8.01754	0	45.3688	83.1389	5.65869	64.1403	8.72665	2.90888	328.934	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-513398
148.2	3557.06	4940.36	813.837	6.87549	8.01754	0	45.4954	83.273	5.67448	64.1403	8.72665	2.90888	341.31	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-444448
148.5	3563.09	4948.73	814.635	6.87549	8.01754	0	45.5725	83.3547	5.6841	64.1403	8.72665	2.90888	353.686	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-261773
148.8	3563.21	4948.91	814.658	6.87549	8.01754	0	45.5741	83.357	5.6843	64.1403	8.72665	2.90888	6.06159	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-37372.7
149.1	3557.42	4940.87	813.902	6.87549	8.01754	0	45.5001	83.2797	5.67507	64.1403	8.72665	2.90888	18.4375	12.3759	8	0	-8	0	0	0	0	0	0	0	0	143543
149.4	3547.65	4927.3	812.616	6.87549	8.01754	0	45.3751	83.148	5.65948	64.1403	8.72665	2.90888	30.8134	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209658
149.7	3537.6	4913.33	811.277	6.87549	8.01754	0	45.2465	83.0111	5.64344	64.1403	8.72665	2.90888	43.1892	12.3759	8	0	-8	0	0	0	0	0	0	0	0	129358
150	3531.65	4905.08	810.478	6.87549	8.01754	0	45.1705	82.9293	5.63396	64.1403	8.72665	2.90888	55.5651	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-70487.3
150.3	3532.58	4906.36	810.594	6.87549	8.01754	0	45.1823	82.9411	5.63543	64.1403	8.72665	2.90888	67.941	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-305992
150.6	3539.95	4916.61	811.571	6.87549	8.01754	0	45.2767	83.0411	5.6472	64.1403	8.72665	2.90888	80.3169	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-474687
150.9	3550.38	4931.08	812.955	6.87549	8.01754	0	45.41	83.1827	5.66383	64.1403	8.72665	2.90888	92.6928	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-507683
151.2	3559.43	4943.66	814.152	6.87549	8.01754	0	45.5258	83.3052	5.67827	64.1403	8.72665	2.90888	105.069	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-398464
151.5	3563.78	4949.7	814.729	6.87549	8.01754	0	45.5814	83.3643	5.68521	64.1403	8.72665	2.90888	117.445	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-194326
151.8	3562.02	4947.26	814.504	6.87549	8.01754	0	45.5589	83.3412	5.68241	64.1403	8.72665	2.90888	129.82	12.3759	8	0	-8	0	0	0	0	0	0	0	0	25875.1
152.1	3554.73	4937.12	813.549	6.87549	8.01754	0	45.4656	83.2435	5.67077	64.1403	8.72665	2.90888	142.196	12.3759	8	0	-8	0	0	0	0	0	0	0	0	178135
152.4	3544.41	4922.79	812.186	6.87549	8.01754	0	45.3336	83.104	5.65431	64.1403	8.72665	2.90888	154.572	12.3759	8	0	-8	0	0	0	0	0	0	0	0	200903
152.7	3535.16	4909.95	810.952	6.87549	8.01754	0	45.2153	82.9778	5.63955	64.1403	8.72665	2.90888	166.948	12.3759	8	0	-8	0	0	0	0	0	0	0	0	78459.1
153	3531.15	4904.38	810.409	6.87549	8.01754	0	45.164	82.9222	5.63315	64.1403	8.72665	2.90888	179.324	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-142914
153.3	3534.23	4908.65	810.813	6.87549	8.01754	0	45.2034	82.9635	5.63807	64.1403	8.72665	2.90888	191.7	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-368296
153.6	3542.99	4920.82	811.974	6.87549	8.01754	0	45.3154	83.0823	5.65204	64.1403	8.72665	2.90888	204.076	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-500384
153.9	3553.45	4935.35	813.362	6.87549	8.01754	0	45.4493	83.2243	5.66874	64.1403	8.72665	2.90888	216.452	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-487971
154.2	3561.35	4946.33	814.406	6.87549	8.01754	0	45.5503	83.3312	5.68134	64.1403	8.72665	2.90888	228.827	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-342947
154.5	3563.91	4949.88	814.749	6.87549	8.01754	0	45.5831	83.3662	5.68542	64.1403	8.72665	2.90888	241.203	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-124840
154.8	3560.33	4944.9	814.282	6.87549	8.01754	0	45.5372	83.3185	5.6797	64.1403	8.72665	2.90888	253.579	12.3759	8	0	-8	0	0	0	0	0	0	0	0	83111.4
155.1	3551.76	4933	813.158	6.87549	8.01754	0	45.4276	83.2035	5.66603	64.1403	8.72665	2.90888	265.955	12.3759	8	0	-8	0	0	0	0	0	0	0	0	200822
155.4	3541.29	4918.46	811.77	6.87549	8.01754	0	45.2937	83.0615	5.64933	64.1403	8.72665	2.90888	278.331	12.3759	8	0	-8	0	0	0	0	0	0	0	0	178393
155.7	3533.25	4907.29	810.695	6.87549	8.01754	0	45.1909	82.9514	5.63651	64.1403	8.72665	2.90888	290.707	12.3759	8	0	-8	0	0	0	0	0	0	0	0	18134.6
156	3531.34	4904.65	810.432	6.87549	8.01754	0	45.1665	82.9245	5.63346	64.1403	8.72665	2.90888	303.083	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-215740
156.3	3536.45	4911.74	811.106	6.87549	8.01754	0	45.2318	82.9935	5.64161	64.1403	8.72665	2.90888	315.459	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-421778
156.6	3546.2	4925.29	812.4	6.87549	8.01754	0	45.3566	83.126	5.65717	64.1403	8.72665	2.90888	327.835	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-512548
156.9	3556.29	4939.29	813.736	6.87549	8.01754	0	45.4856	83.2626	5.67326	64.1403	8.72665	2.90888	340.21	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-456027
157.2	3562.77	4948.29	814.594	6.87549	8.01754	0	45.5685	83.3504	5.6836	64.1403	8.72665	2.90888	352.586	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-280934
157.5	3563.45	4949.24	814.689	6.87549	8.01754	0	45.5772	83.3602	5.68469	64.1403	8.72665	2.90888	4.96217	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-56790.4
157.8	3558.15	4941.87	813.997	6.87549	8.01754	0	45.5093	83.2893	5.67622	64.1403	8.72665	2.90888	17.3381	12.3759	8	0	-8	0	0	0	0	0	0	0	0	131303
158.1	3548.6	4928.61	812.741	6.87549	8.01754	0	45.3872	83.1608	5.66099	64.1403	8.72665	2.90888	29.7139	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209625
158.4	3538.39	4914.43	811.383	6.87549	8.01754	0	45.2566	83.0219	5.6447	64.1403	8.72665	2.90888	42.0898	12.3759	8	0	-8	0	0	0	0	0	0	0	0	142205
158.7	3531.93	4905.46	810.515	6.87549	8.01754	0	45.174	82.9331	5.63439	64.1403	8.72665	2.90888	54.4657	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-49751.3
159	3532.21	4905.85	810.545	6.87549	8.01754	0	45.1776	82.9361	5.63485	64.1403	8.72665	2.90888	66.8416	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-286329
159.3	3539.11	4915.44	811.459	6.87549	8.01754	0	45.2659	83.0297	5.64586	64.1403	8.72665	2.90888	79.2175	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-464552
159.6	3549.45	4929.79	812.831	6.87549	8.01754	0	45.3981	83.17	5.66234	64.1403	8.72665	2.90888	91.5933	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-510811
159.9	3558.78	4942.75	814.066	6.87549	8.01754	0	45.5174	83.2963	5.67723	64.1403	8.72665	2.90888	103.969	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-412938
160.2	3563.64	4949.5	814.71	6.87549	8.01754	0	45.5796	83.3623	5.68498	64.1403	8.72665	2.90888	116.345	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-214321
160.5	3562.43	4947.82	814.557	6.87549	8.01754	0	45.5641	83.3466	5.68306	64.1403	8.72665	2.90888	128.721	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7955.95
160.8	3555.55	4938.26	813.657	6.87549	8.01754	0	45.4761	83.2545	5.67208	64.1403	8.72665	2.90888	141.097	12.3759	8	0	-8	0	0	0	0	0	0	0	0	169261
161.1	3545.35	4924.1	812.311	6.87549	8.01754	0	45.3457	83.1168	5.65581	64.1403	8.72665	2.90888	153.473	12.3759	8	0	-8	0	0	0	0	0	0	0	0	204959
161.4	3535.83	4910.87	811.041	6.87549	8.01754	0	45.2238	82.9869	5.64062	64.1403	8.72665	2.90888	165.849	12.3759	8	0	-8	0	0	0	0	0	0	0	0	94477.7
161.7	3531.23	4904.48	810.42	6.87549	8.01754	0	45.165	82.9233	5.63328	64.1403	8.72665	2.90888	178.225	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-121501
162	3533.68	4907.9	810.74	6.87549	8.01754	0	45.1965	82.9561	5.6372	64.1403	8.72665	2.90888	190.6	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-350838
162.3	3542.08	4919.56	811.853	6.87549	8.01754	0	45.3038	83.07	5.65059	64.1403	8.72665	2.90888	202.976	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-494205
162.6	3552.57	4934.13	813.245	6.87549	8.01754	0	45.4381	83.2124	5.66733	64.1403	8.72665	2.90888	215.352	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-495030
162.9	3560.85	4945.62	814.339	6.87549	8.01754	0	45.5439	83.3243	5.68053	64.1403	8.72665	2.90888	227.728	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-359974
163.2	3563.94	4949.91	814.751	6.87549	8.01754	0	45.5834	83.3665	5.68546	64.1403	8.72665	2.90888	240.104	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-145132
163.5	3560.87	4945.66	814.354	6.87549	8.01754	0	45.5442	83.3259	5.68057	64.1403	8.72665	2.90888	252.48	12.3759	8	0	-8	0	0	0	0	0	0	0	0	67212.8
163.8	3552.66	4934.25	813.276	6.87549	8.01754	0	45.4391	83.2156	5.66746	64.1403	8.72665	2.90888	264.856	12.3759	8	0	-8	0	0	0	0	0	0	0	0	195589
164.1	3542.19	4919.71	811.89	6.87549	8.01754	0	45.3052	83.0737	5.65076	64.1403	8.72665	2.90888	277.232	12.3759	8	0	-8	0	0	0	0	0	0	0	0	186421
164.4	3533.75	4907.99	810.763	6.87549	8.01754	0	45.1973	82.9584	5.63731	64.1403	8.72665	2.90888	289.607	12.3759	8	0	-8	0	0	0	0	0	0	0	0	36645.7
164.7	3531.22	4904.47	810.416	6.87549	8.01754	0	45.1649	82.9229	5.63326	64.1403	8.72665	2.90888	301.983	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-194576
165	3535.75	4910.77	811.013	6.87549	8.01754	0	45.2229	82.984	5.64049	64.1403	8.72665	2.90888	314.359	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-407200
165.3	3545.25	4923.97	812.274	6.87549	8.01754	0	45.3444	83.1131	5.65566	64.1403	8.72665	2.90888	326.735	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-510466
165.6	3555.49	4938.19	813.631	6.87549	8.01754	0	45.4754	83.2519	5.67199	64.1403	8.72665	2.90888	339.111	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-466651
165.9	3562.41	4947.79	814.546	6.87549	8.01754	0	45.5639	83.3455	5.68302	64.1403	8.72665	2.90888	351.487	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-299697
166.2	3563.65	4949.51	814.714	6.87549	8.01754	0	45.5797	83.3627	5.685	64.1403	8.72665	2.90888	3.86275	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-76505.9
166.5	3558.83	4942.83	814.087	6.87549	8.01754	0	45.5181	83.2985	5.67732	64.1403	8.72665	2.90888	16.2386	12.3759	8	0	-8	0	0	0	0	0	0	0	0	118176
166.8	3549.54	4929.91	812.865	6.87549	8.01754	0	45.3992	83.1735	5.66249	64.1403	8.72665	2.90888	28.6145	12.3759	8	0	-8	0	0	0	0	0	0	0	0	208413
167.1	3539.21	4915.57	811.493	6.87549	8.01754	0	45.2671	83.0331	5.64601	64.1403	8.72665	2.90888	40.9904	12.3759	8	0	-8	0	0	0	0	0	0	0	0	154017
167.4	3532.25	4905.91	810.559	6.87549	8.01754	0	45.1781	82.9376	5.63491	64.1403	8.72665	2.90888	53.3663	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-29382.7
167.7	3531.89	4905.41	810.503	6.87549	8.01754	0	45.1735	82.9318	5.63434	64.1403	8.72665	2.90888	65.7422	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-266188
168	3538.3	4914.3	811.351	6.87549	8.01754	0	45.2555	83.0186	5.64456	64.1403	8.72665	2.90888	78.118	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-453346
168.3	3548.51	4928.48	812.706	6.87549	8.01754	0	45.386	83.1573	5.66084	64.1403	8.72665	2.90888	90.4939	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-512793
168.6	3558.09	4941.79	813.974	6.87549	8.01754	0	45.5086	83.287	5.67613	64.1403	8.72665	2.90888	102.87	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-426626
168.9	3563.45	4949.24	814.684	6.87549	8.01754	0	45.5772	83.3597	5.68468	64.1403	8.72665	2.90888	115.246	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-234143
169.2	3562.79	4948.32	814.604	6.87549	8.01754	0	45.5687	83.3514	5.68363	64.1403	8.72665	2.90888	127.622	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-10490.3
169.5	3556.34	4939.37	813.761	6.87549	8.01754	0	45.4863	83.2652	5.67335	64.1403	8.72665	2.90888	139.997	12.3759	8	0	-8	0	0	0	0	0	0	0	0	159346
169.8	3546.3	4925.42	812.437	6.87549	8.01754	0	45.3578	83.1297	5.65732	64.1403	8.72665	2.90888	152.373	12.3759	8	0	-8	0	0	0	0	0	0	0	0	207790
170.1	3536.53	4911.85	811.136	6.87549	8.01754	0	45.2329	82.9966	5.64174	64.1403	8.72665	2.90888	164.749	12.3759	8	0	-8	0	0	0	0	0	0	0	0	109622
170.4	3531.36	4904.67	810.439	6.87549	8.01754	0	45.1667	82.9252	5.63349	64.1403	8.72665	2.90888	177.125	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-100197
170.7	3533.19	4907.21	810.675	6.87549	8.01754	0	45.1901	82.9494	5.63641	64.1403	8.72665	2.90888	189.501	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-332667
171	3541.19	4918.32	811.735	6.87549	8.01754	0	45.2924	83.0579	5.64917	64.1403	8.72665	2.90888	201.877	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-486861
171.3	3551.68	4932.89	813.127	6.87549	8.01754	0	45.4266	83.2003	5.66591	64.1403	8.72665	2.90888	214.253	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-500965
171.6	3560.29	4944.85	814.265	6.87549	8.01754	0	45.5368	83.3168	5.67965	64.1403	8.72665	2.90888	226.629	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-376313
171.9	3563.91	4949.87	814.747	6.87549	8.01754	0	45.583	83.366	5.68541	64.1403	8.72665	2.90888	239.005	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-165424
172.2	3561.38	4946.36	814.42	6.87549	8.01754	0	45.5507	83.3326	5.68138	64.1403	8.72665	2.90888	251.38	12.3759	8	0	-8	0	0	0	0	0	0	0	0	50642.5
172.5	3553.53	4935.46	813.392	6.87549	8.01754	0	45.4503	83.2274	5.66886	64.1403	8.72665	2.90888	263.756	12.3759	8	0	-8	0	0	0	0	0	0	0	0	189213
172.8	3543.1	4920.97	812.011	6.87549	8.01754	0	45.3169	83.0862	5.65222	64.1403	8.72665	2.90888	276.132	12.3759	8	0	-8	0	0	0	0	0	0	0	0	193289
173.1	3534.31	4908.76	810.837	6.87549	8.01754	0	45.2044	82.966	5.63819	64.1403	8.72665	2.90888	288.508	12.3759	8	0	-8	0	0	0	0	0	0	0	0	54491.7
173.4	3531.15	4904.38	810.407	6.87549	8.01754	0	45.1641	82.9221	5.63316	64.1403	8.72665	2.90888	300.884	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-173249
173.7	3535.09	4909.85	810.926	6.87549	8.01754	0	45.2145	82.9751	5.63945	64.1403	8.72665	2.90888	313.26	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-391715
174	3544.31	4922.66	812.149	6.87549	8.01754	0	45.3324	83.1003	5.65415	64.1403	8.72665	2.90888	325.636	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-507170
174.3	3554.67	4937.05	813.522	6.87549	8.01754	0	45.4649	83.2407	5.67068	64.1403	8.72665	2.90888	338.012	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-476263
174.6	3562.01	4947.23	814.492	6.87549	8.01754	0	45.5587	83.34	5.68238	64.1403	8.72665	2.90888	350.387	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-318000
174.9	3563.8	4949.72	814.733	6.87549	8.01754	0	45.5816	83.3647	5.68524	64.1403	8.72665	2.90888	2.76332	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-96456.8
175.2	3559.48	4943.73	814.171	6.87549	8.01754	0	45.5264	83.3072	5.67835	64.1403	8.72665	2.90888	15.1392	12.3759	8	0	-8	0	0	0	0	0	0	0	0	104184
175.5	3550.47	4931.21	812.988	6.87549	8.01754	0	45.4111	83.1861	5.66397	64.1403	8.72665	2.90888	27.5151	12.3759	8	0	-8	0	0	0	0	0	0	0	0	206017
175.8	3540.06	4916.75	811.606	6.87549	8.01754	0	45.2779	83.0446	5.64736	64.1403	8.72665	2.90888	39.891	12.3759	8	0	-8	0	0	0	0	0	0	0	0	164776
176.1	3532.63	4906.43	810.611	6.87549	8.01754	0	45.1829	82.9428	5.63551	64.1403	8.72665	2.90888	52.2669	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9450.54
176.4	3531.62	4905.04	810.468	6.87549	8.01754	0	45.1701	82.9283	5.63391	64.1403	8.72665	2.90888	64.6427	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-245633
176.7	3537.51	4913.21	811.247	6.87549	8.01754	0	45.2454	83.0079	5.6433	64.1403	8.72665	2.90888	77.0186	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-441073
177	3547.56	4927.16	812.58	6.87549	8.01754	0	45.3739	83.1444	5.65933	64.1403	8.72665	2.90888	89.3945	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-513605
177.3	3557.37	4940.79	813.879	6.87549	8.01754	0	45.4994	83.2773	5.67498	64.1403	8.72665	2.90888	101.77	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-439478
177.6	3563.2	4948.9	814.652	6.87549	8.01754	0	45.574	83.3563	5.68429	64.1403	8.72665	2.90888	114.146	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-253743
177.9	3563.1	4948.75	814.644	6.87549	8.01754	0	45.5727	83.3555	5.68412	64.1403	8.72665	2.90888	126.522	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-29378.4
178.2	3557.11	4940.43	813.862	6.87549	8.01754	0	45.4961	83.2755	5.67457	64.1403	8.72665	2.90888	138.898	12.3759	8	0	-8	0	0	0	0	0	0	0	0	148427
178.5	3547.25	4926.74	812.563	6.87549	8.01754	0	45.37	83.1426	5.65884	64.1403	8.72665	2.90888	151.274	12.3759	8	0	-8	0	0	0	0	0	0	0	0	209413
178.8	3537.27	4912.88	811.235	6.87549	8.01754	0	45.2424	83.0067	5.64293	64.1403	8.72665	2.90888	163.65	12.3759	8	0	-8	0	0	0	0	0	0	0	0	123823
179.1	3531.56	4904.94	810.465	6.87549	8.01754	0	45.1692	82.9279	5.6338	64.1403	8.72665	2.90888	176.026	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-79087.8
179.4	3532.75	4906.6	810.617	6.87549	8.01754	0	45.1845	82.9434	5.63571	64.1403	8.72665	2.90888	188.402	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-313850
179.7	3540.31	4917.11	811.619	6.87549	8.01754	0	45.2813	83.046	5.64778	64.1403	8.72665	2.90888	200.777	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-478361
180	3550.77	4931.63	813.006	6.87549	8.01754	0	45.415	83.188	5.66445	64.1403	8.72665	2.90888	213.153	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-505767
180.3	3559.7	4944.03	814.187	6.87549	8.01754	0	45.5292	83.3087	5.6787	64.1403	8.72665	2.90888	225.529	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-391912
180.6	3563.83	4949.77	814.736	6.87549	8.01754	0	45.582	83.365	5.68529	64.1403	8.72665	2.90888	237.905	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-185654
180.9	3561.85	4947.01	814.481	6.87549	8.01754	0	45.5566	83.3388	5.68212	64.1403	8.72665	2.90888	250.281	12.3759	8	0	-8	0	0	0	0	0	0	0	0	33455.7
181.2	3554.38	4936.65	813.504	6.87549	8.01754	0	45.4612	83.2389	5.67022	64.1403	8.72665	2.90888	262.657	12.3759	8	0	-8	0	0	0	0	0	0	0	0	181751
181.5	3544.03	4922.26	812.134	6.87549	8.01754	0	45.3287	83.0988	5.6537	64.1403	8.72665	2.90888	275.033	12.3759	8	0	-8	0	0	0	0	0	0	0	0	199003
