# Sensor: Rotor
# Record count: 1002
# Storage mode: Memory
# Datetime of save: 2026-03-07T10:43:35
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
76.2	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	251.1	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
76.5	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	263.476	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-09
76.8	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	275.852	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-09
77.1	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	288.228	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.32831e-08
77.4	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	300.604	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.65661e-09
77.7	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	312.979	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.1933e-08
78	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	325.355	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.63216e-08
78.3	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	337.731	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
78.6	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	350.107	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
78.9	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	2.48297	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-08
79.2	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	14.8589	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
79.5	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	27.2347	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
79.8	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	39.6106	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.28408e-08
80.1	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	51.9865	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
80.4	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	64.3624	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
80.7	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	76.7383	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.68575e-08
81	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	89.1142	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
81.3	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	101.49	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.21072e-08
81.6	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	113.866	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.52277e-08
81.9	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	126.242	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-10
82.2	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	138.618	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.42144e-08
82.5	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	150.994	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-08
82.8	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	163.37	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
83.1	3643.04	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	175.745	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.546e-07
83.4	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	188.121	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.70552e-08
83.7	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	200.497	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
84	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	212.873	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
84.3	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	225.249	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.47035e-08
84.6	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	237.625	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
84.9	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	250.001	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-07
85.2	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81164	64.1403	8.72665	2.90888	262.377	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
85.5	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2735	5.81164	64.1403	8.72665	2.90888	274.753	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.25963e-08
85.8	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2735	5.81164	64.1403	8.72665	2.90888	287.128	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.7474e-08
86.1	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2735	5.81164	64.1403	8.72665	2.90888	299.504	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.28659e-08
86.4	3643.03	5059.77	823.616	6.87549	8.01754	0	46.5951	84.2735	5.81164	64.1403	8.72665	2.90888	311.88	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.12227e-09
86.7	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	324.256	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-09
87	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	336.632	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
87.3	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	349.008	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
87.6	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	1.38376	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
87.9	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	13.7596	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
88.2	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	26.1355	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
88.5	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	38.5114	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.89179e-08
88.8	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	50.8873	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
89.1	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	63.2632	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.6077e-08
89.4	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	75.6391	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
89.7	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	88.015	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.02914e-08
90	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	100.391	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.40636e-08
90.3	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	112.767	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.91155e-08
90.6	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81164	64.1403	8.72665	2.90888	125.143	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.40636e-08
90.9	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	137.519	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.39698e-08
91.2	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	149.894	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
91.5	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	162.27	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.89179e-08
91.8	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	174.646	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
92.1	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	187.022	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
92.4	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	199.398	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.02914e-08
92.7	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	211.774	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
93	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	224.15	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.04308e-07
93.3	3643.03	5059.77	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	236.526	12.3759	8	0	-8	0	0	0	0	0	0	0	0	0
93.6	3643.03	5059.76	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	248.902	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.82311e-08
93.9	3643.03	5059.76	823.616	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	261.277	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.40167e-08
94.2	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	273.653	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.6077e-08
94.5	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	286.029	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.18861e-08
94.8	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	298.405	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.85686e-08
95.1	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	310.781	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.07568e-07
95.4	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	323.157	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
95.7	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	335.533	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
96	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	347.909	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
96.3	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	0.284544	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
96.6	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	12.6604	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.75443e-08
96.9	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	25.0363	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-08
97.2	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	37.4122	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
97.5	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	49.7881	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
97.8	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	62.164	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.19564e-08
98.1	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	74.5399	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
98.4	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	86.9158	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-09
98.7	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	99.2917	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
99	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	111.668	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.12227e-08
99.3	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	124.043	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.96164e-08
99.6	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	136.419	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
99.9	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	148.795	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.70084e-08
100.2	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	161.171	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
100.5	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	173.547	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.63685e-08
100.8	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	185.923	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.40167e-08
101.1	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	198.299	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.70552e-08
101.4	3643.03	5059.76	823.615	6.87549	8.01754	0	46.595	84.2735	5.81163	64.1403	8.72665	2.90888	210.675	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.2666e-07
101.7	2811.39	3904.7	644.919	6.87549	8.01754	2	35.9581	65.989	4.48493	64.1403	8.72665	2.90888	223.051	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
102	2843.93	3949.9	649.044	6.87549	8.01754	2	36.3743	66.4111	4.53684	64.1403	8.72665	2.90888	235.426	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.82311e-08
102.3	2870.83	3987.26	652.141	6.87549	8.01754	2	36.7184	66.728	4.57976	64.1403	8.72665	2.90888	247.802	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
102.6	2894.95	4020.77	654.781	6.87549	8.01754	2	37.027	66.9982	4.61825	64.1403	8.72665	2.90888	260.178	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-09
102.9	2917.27	4051.76	657.149	6.87549	8.01754	2	37.3124	67.2405	4.65385	64.1403	8.72665	2.90888	272.554	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
103.2	2938.2	4080.84	659.327	6.87549	8.01754	2	37.5802	67.4632	4.68724	64.1403	8.72665	2.90888	284.93	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.02914e-08
103.5	2957.98	4108.31	661.354	6.87549	8.01754	2	37.8331	67.6707	4.71879	64.1403	8.72665	2.90888	297.306	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.52508e-08
103.8	2976.76	4134.38	663.259	6.87549	8.01754	2	38.0732	67.8656	4.74874	64.1403	8.72665	2.90888	309.682	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.49949e-08
104.1	2994.63	4159.2	665.057	6.87549	8.01754	2	38.3018	68.0496	4.77725	64.1403	8.72665	2.90888	322.058	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.22009e-08
104.4	3011.68	4182.89	666.763	6.87549	8.01754	2	38.5199	68.2241	4.80446	64.1403	8.72665	2.90888	334.434	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-08
104.7	3027.98	4205.52	668.385	6.87549	8.01754	2	38.7284	68.3901	4.83045	64.1403	8.72665	2.90888	346.809	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
105	3043.57	4227.18	669.93	6.87549	8.01754	2	38.9278	68.5482	4.85533	64.1403	8.72665	2.90888	359.185	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.02914e-08
105.3	3058.49	4247.9	671.405	6.87549	8.01754	2	39.1186	68.6991	4.87913	64.1403	8.72665	2.90888	11.5612	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
105.6	3072.79	4267.76	672.814	6.87549	8.01754	2	39.3015	68.8433	4.90194	64.1403	8.72665	2.90888	23.9371	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-08
105.9	3086.5	4286.8	674.162	6.87549	8.01754	2	39.4769	68.9813	4.92381	64.1403	8.72665	2.90888	36.313	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.30385e-07
106.2	3099.65	4305.07	675.454	6.87549	8.01754	2	39.6451	69.1134	4.9448	64.1403	8.72665	2.90888	48.6889	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-09
106.5	3112.28	4322.62	676.693	6.87549	8.01754	2	39.8067	69.2402	4.96495	64.1403	8.72665	2.90888	61.0648	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.89179e-08
106.8	3124.42	4339.47	677.881	6.87549	8.01754	2	39.9619	69.3617	4.9843	64.1403	8.72665	2.90888	73.4407	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
107.1	3136.08	4355.66	679.022	6.87549	8.01754	2	40.111	69.4785	5.00291	64.1403	8.72665	2.90888	85.8166	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.05239e-07
107.4	3147.29	4371.23	680.118	6.87549	8.01754	2	40.2544	69.5906	5.02079	64.1403	8.72665	2.90888	98.1924	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.21072e-08
107.7	3158.07	4386.21	681.171	6.87549	8.01754	2	40.3923	69.6984	5.03799	64.1403	8.72665	2.90888	110.568	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
108	3168.44	4400.62	682.184	6.87549	8.01754	2	40.525	69.802	5.05454	64.1403	8.72665	2.90888	122.944	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.30041e-08
108.3	3178.43	4414.49	683.158	6.87549	8.01754	2	40.6527	69.9017	5.07047	64.1403	8.72665	2.90888	135.32	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.67872e-08
108.6	3188.04	4427.83	684.094	6.87549	8.01754	2	40.7756	69.9975	5.0858	64.1403	8.72665	2.90888	147.696	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.3819e-08
108.9	3197.29	4440.68	684.995	6.87549	8.01754	2	40.8939	70.0897	5.10056	64.1403	8.72665	2.90888	160.072	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.35276e-08
109.2	3206.2	4453.06	685.861	6.87549	8.01754	2	41.0079	70.1783	5.11477	64.1403	8.72665	2.90888	172.448	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
109.5	3214.8	4465	686.696	6.87549	8.01754	2	41.1179	70.2637	5.12849	64.1403	8.72665	2.90888	184.824	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.67638e-08
109.8	3223.1	4476.53	687.501	6.87549	8.01754	2	41.224	70.3461	5.14173	64.1403	8.72665	2.90888	197.2	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.49949e-08
110.1	3231.12	4487.66	688.278	6.87549	8.01754	2	41.3266	70.4256	5.15452	64.1403	8.72665	2.90888	209.575	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.09782e-08
110.4	3238.87	4498.42	689.029	6.87549	8.01754	2	41.4257	70.5024	5.16688	64.1403	8.72665	2.90888	221.951	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.65661e-08
110.7	3246.36	4508.83	689.753	6.87549	8.01754	2	41.5215	70.5766	5.17883	64.1403	8.72665	2.90888	234.327	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.82311e-08
111	3253.6	4518.89	690.454	6.87549	8.01754	2	41.6141	70.6482	5.19038	64.1403	8.72665	2.90888	246.703	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.09782e-08
111.3	3260.61	4528.62	691.131	6.87549	8.01754	2	41.7037	70.7175	5.20156	64.1403	8.72665	2.90888	259.079	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.42144e-08
111.6	3267.39	4538.04	691.786	6.87549	8.01754	2	41.7905	70.7846	5.21238	64.1403	8.72665	2.90888	271.455	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
111.9	3273.96	4547.16	692.42	6.87549	8.01754	2	41.8745	70.8494	5.22286	64.1403	8.72665	2.90888	283.831	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-08
112.2	3280.32	4556	693.034	6.87549	8.01754	2	41.9559	70.9122	5.23301	64.1403	8.72665	2.90888	296.207	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.73928e-08
112.5	3286.48	4564.56	693.628	6.87549	8.01754	2	42.0347	70.9731	5.24284	64.1403	8.72665	2.90888	308.583	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-08
112.8	3292.46	4572.86	694.204	6.87549	8.01754	2	42.1111	71.032	5.25238	64.1403	8.72665	2.90888	320.958	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.07805e-08
113.1	3298.26	4580.91	694.762	6.87549	8.01754	2	42.1853	71.0891	5.26162	64.1403	8.72665	2.90888	333.334	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.59262e-08
113.4	3303.88	4588.72	695.303	6.87549	8.01754	2	42.2572	71.1444	5.27059	64.1403	8.72665	2.90888	345.71	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.84288e-08
113.7	3309.33	4596.29	695.828	6.87549	8.01754	2	42.327	71.1981	5.27929	64.1403	8.72665	2.90888	358.086	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
114	3314.63	4603.65	696.336	6.87549	8.01754	2	42.3947	71.2501	5.28774	64.1403	8.72665	2.90888	10.462	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
114.3	3319.76	4610.78	696.829	6.87549	8.01754	2	42.4604	71.3006	5.29593	64.1403	8.72665	2.90888	22.8379	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.23517e-08
114.6	3324.75	4617.71	697.308	6.87549	8.01754	2	42.5242	71.3496	5.30389	64.1403	8.72665	2.90888	35.2138	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-09
114.9	3329.6	4624.45	697.773	6.87549	8.01754	2	42.5862	71.3971	5.31163	64.1403	8.72665	2.90888	47.5897	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.86265e-08
115.2	3334.32	4631	698.225	6.87549	8.01754	2	42.6465	71.4433	5.31915	64.1403	8.72665	2.90888	59.9656	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.47035e-08
115.5	3338.9	4637.36	698.663	6.87549	8.01754	2	42.7051	71.4882	5.32646	64.1403	8.72665	2.90888	72.3415	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.28408e-08
115.8	3343.36	4643.56	699.09	6.87549	8.01754	2	42.7622	71.5319	5.33358	64.1403	8.72665	2.90888	84.7173	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
116.1	3347.7	4649.59	699.505	6.87549	8.01754	2	42.8177	71.5743	5.3405	64.1403	8.72665	2.90888	97.0932	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.3819e-09
